1141998	10178	1785576	335	86	23
1137712	10489	1789208	347	87	18
1133535	10745	1792708	358	87	13
1129250	10966	1796342	371	89	10
1125086	11173	1799858	385	88	-4
1120858	11521	1803547	399	88	-11
1116777	11817	1807142	414	87	-18
1112580	12068	1810866	430	85	-25
1108522	12244	1814483	447	82	-33
1104148	12549	1818052	455	80	-36
1099798	12904	1821423	458	80	-40
1095345	13356	1824871	459	81	-42
1095344	13312	1824870	459	82	-37
1093789	16029	1820158	462	81	-38
1092353	18649	1815521	465	80	-39
1090967	21311	1810725	468	80	-42
1089705	23885	1806049	471	79	-44
1088499	26573	1801235	474	84	-45
1087402	29275	1796555	476	83	-46
1086324	32020	1791687	478	82	-47
1085287	34720	1786796	478	81	-47
1084246	37373	1781889	478	80	-47
1083202	39976	1776966	478	79	-47
1082154	42530	1772027	478	77	-47
1081100	45004	1767056	478	75	-47
1080039	47397	1762054	478	72	-47
1078969	49678	1757007	478	69	-47
1077890	51845	1751918	478	66	-47
1076802	53898	1746787	478	63	-47
1075705	55837	1741617	478	60	-47
1074600	57660	1736409	478	56	-47
1073485	59334	1731153	478	52	-47
1072361	60857	1725853	478	48	-47
1071228	62229	1720511	478	44	-47
1070087	63449	1715131	478	39	-47
1068937	64481	1709708	478	34	-47
1067779	65325	1704247	478	29	-47
1066614	65979	1698753	478	23	-47
1065442	66408	1693226	478	17	-47
1064265	66610	1687674	478	11	-47
1063084	66585	1682105	478	4	-47
1061901	66297	1676524	478	-3	-47
1060717	65746	1670943	478	-10	-47
1059536	64933	1665372	478	-17	-47
1058359	63858	1659820	478	-24	-47
1057188	62522	1654298	478	-31	-47
1056026	60926	1648817	478	-39	-47
1054876	59039	1643395	478	-46	-47
1053739	56897	1638033	478	-54	-47
1052620	54470	1632754	478	-62	-47
1051521	51763	1627571	478	-70	-47
1050445	48781	1622496	478	-78	-47
1049394	45529	1617541	478	-86	-47
1048371	42014	1612719	478	-94	-47
1047379	38242	1608040	478	-102	-47
1046419	34222	1603515	478	-110	-47
1045494	29961	1599156	478	-118	-47
1044607	25468	1594973	478	-125	-47
1043754	20777	1590953	478	-132	-47
1042937	15895	1587103	478	-139	-47
1042157	10830	1583430	478	-146	-47
1041416	5590	1579941	478	-153	-47
1040646	1302	1576223	480	-61	-23
1039399	1635	1570829	456	62	16
1037700	3864	1565924	455	61	18
1035994	5919	1560948	454	61	18
1034336	7992	1556124	454	55	20
1032711	9924	1551357	451	62	27
1030994	12062	1546411	450	62	27
1029327	14186	1541626	449	67	25
1027667	16470	1536734	447	66	26
1026052	18657	1531957	445	65	27
1024394	20863	1527045	443	63	28
1022775	22942	1522238	441	61	28
1021107	25005	1517283	439	59	29
1019478	27048	1512439	437	58	30
1017838	29114	1507447	434	57	31
1016225	31116	1502527	431	56	32
1014516	33074	1497628	428	54	33
1012705	34955	1492742	425	52	34
1010793	36760	1487872	422	49	35
1008773	38458	1483012	419	46	36
1006647	40045	1478164	416	43	37
1004415	41522	1473332	413	40	38
1002077	42889	1468520	410	36	39
999630	44113	1463725	407	32	40
997075	45193	1458950	404	28	41
994414	46129	1454202	401	24	42
991648	46920	1449484	398	20	42
988782	47560	1444800	395	15	42
985813	48015	1440151	392	10	42
982746	48285	1435542	389	4	42
979584	48334	1430978	386	0	42
976334	48232	1426469	383	-6	42
972997	47908	1422018	380	-12	42
969582	47364	1417629	377	-18	42
966096	46601	1413313	374	-25	42
962546	45585	1409075	371	-31	42
958939	44350	1404920	368	-38	41
955289	42859	1400857	365	-45	41
951606	41120	1396894	362	-52	40
947900	39129	1393035	359	-59	39
944183	36891	1389288	356	-66	38
940465	34407	1385657	353	-74	37
936769	31652	1382152	350	-82	36
932810	29781	1378575	349	-3	5
928564	29686	1374726	346	-3	5
924316	29652	1370925	344	3	4
920175	29745	1367216	342	4	4
915964	29857	1363444	340	4	4
911815	29951	1359726	338	4	4
907620	30027	1356058	336	4	4
903381	30085	1352443	334	4	4
899097	30125	1348880	332	3	4
894769	30114	1345369	330	2	4
890398	30051	1341911	328	0	4
885984	29905	1338507	326	0	4
881529	29741	1335157	324	0	4
877034	29559	1331862	322	-2	4
872498	29291	1328622	320	-4	4
867923	28939	1325438	318	-6	4
863312	28501	1322311	316	-8	4
858665	27979	1319242	314	-11	4
853985	27338	1316233	312	-14	4
849275	26580	1313284	310	-17	4
844538	25705	1310395	308	-21	4
839781	24678	1307570	306	-25	4
835006	23501	1304808	304	-29	4
830218	22173	1302112	302	-33	4
825421	20697	1299481	300	-38	4
820626	19041	1296918	298	-43	4
815838	17204	1294424	296	-48	4
811064	15188	1292000	294	-53	4
806310	12995	1289647	292	-58	4
801582	10627	1287365	290	-63	4
796884	8085	1285153	288	-68	4
792223	5370	1283011	286	-74	4
787617	2456	1280942	284	-80	4
782591	959	1278781	286	0	0
777017	941	1277742	286	0	0
771373	905	1276654	289	0	0
765807	1397	1275393	295	23	-31
760378	2152	1274031	298	23	-33
754883	2903	1272545	301	23	-35
749408	3643	1270992	301	23	-37
743933	4365	1269439	301	23	-39
738458	5069	1267886	301	23	-41
732983	5755	1266333	301	23	-43
727508	6423	1264780	301	22	-45
722028	7038	1263225	301	21	-46
716544	7600	1261670	301	20	-48
711056	8109	1260113	301	18	-49
705560	8530	1258554	301	16	-51
700057	8863	1256993	301	14	-53
694547	9108	1255430	301	11	-55
689030	9229	1253865	301	8	-57
683507	9226	1252298	301	5	-58
677980	9100	1250730	301	2	-60
672450	8850	1249161	301	0	-62
666920	8513	1247592	301	-4	-63
661392	8016	1246024	301	-8	-65
655869	7360	1244457	301	-12	-67
650354	6545	1242892	301	-16	-68
644855	5784	1241243	308	-3	-69
639637	6617	1238985	334	30	-70
634755	7812	1236358	345	36	-66
629964	9094	1233467	350	30	-72
625246	10128	1230472	356	27	-74
620595	11072	1227346	357	25	-75
615954	11929	1224185	358	23	-76
611324	12700	1220990	359	21	-77
606707	13385	1217761	360	19	-78
602101	13984	1214498	361	16	-79
597506	14462	1211199	362	13	-80
592923	14819	1207864	363	10	-81
588354	15054	1204497	364	7	-82
583801	15167	1201096	365	3	-83
579264	15123	1197664	366	0	-84
574747	14959	1194203	367	-4	-84
570251	14636	1190714	368	-8	-84
565780	14156	1187200	369	-13	-84
561337	13483	1183665	370	-18	-84
556927	12619	1180111	371	-23	-84
552554	11563	1176543	372	-28	-84
548222	10318	1172965	373	-33	-84
543935	8882	1169381	374	-39	-84
539702	7223	1165798	375	-45	-84
535529	5343	1162223	376	-51	-84
531421	3244	1158663	377	-57	-84
527334	1288	1155037	380	-33	-48
523033	888	1151178	382	-7	5
518780	772	1147467	385	-9	2
514640	553	1143851	388	-11	0
510388	426	1140136	391	0	0
506243	474	1136514	394	0	-3
502274	1906	1133085	403	91	-10
498750	4813	1130031	408	90	-13
495133	7765	1126882	413	88	-16
491582	10617	1123813	419	87	-19
487954	13597	1120677	425	89	-22
484435	16511	1117636	431	88	-25
480818	19495	1114498	437	87	-28
477282	22381	1111465	444	86	-30
473645	25344	1108338	451	85	-33
470089	28217	1105319	459	83	-36
466614	30979	1102356	467	81	-39
462906	33888	1099180	474	79	-42
459346	36772	1095832	482	76	-45
455962	39607	1092280	489	72	-48
452741	42367	1088535	496	68	-51
449694	45050	1084606	503	64	-53
446825	47641	1080494	510	60	-55
444146	50139	1076208	517	55	-57
441667	52514	1071743	524	50	-58
439393	54752	1067104	531	45	-60
437339	56864	1062311	538	39	-61
435511	58807	1057359	545	33	-62
433919	60577	1052263	552	27	-62
432564	62156	1047034	558	20	-62
431423	63511	1041687	565	13	-62
430534	64639	1036234	572	6	-62
429900	65539	1030695	579	0	-61
429514	66223	1025093	586	-8	-60
429383	66627	1019439	593	-16	-59
429503	66749	1013756	600	-24	-57
429864	66575	1008066	607	-32	-55
430458	66101	1002392	614	-40	-53
431276	65330	996756	621	-48	-51
432306	64263	991180	628	-56	-48
433528	62886	985684	635	-64	-45
434927	61205	980287	642	-72	-42
436486	59221	975005	649	-80	-38
438177	56927	969856	657	-88	-33
440001	54316	964868	665	-96	-28
441933	51397	960053	673	-103	-23
443961	48205	955414	682	-110	-17
446080	44735	950973	691	-117	-11
448263	40998	946737	700	-124	-4
450473	36994	942714	710	-130	3
452726	32756	938908	720	-136	11
455024	28955	935214	719	-93	17
458294	28885	930897	737	44	3
462000	30021	926823	747	44	0
465601	31115	922796	758	44	-3
469448	32253	919021	769	43	-6
473531	33410	915518	780	42	-9
477831	34587	912298	791	40	-12
482337	35758	909381	802	38	-15
487027	36925	906780	813	35	-18
491891	38062	904510	824	32	-20
496907	39149	902583	835	28	-22
502059	40158	901013	846	24	-24
507321	41092	899811	857	20	-26
512667	41948	898983	868	15	-27
518079	42680	898538	879	10	-28
523528	43287	898479	890	4	-28
